L,g,chi
5,1.4693877551020407,0.24411161670241327
5,1.510204081632653,0.22224507095068688
5,1.5510204081632653,0.20260971554809043
5,1.5918367346938773,0.1849928679508266
5,1.6326530612244896,0.16919039444896106
5,1.673469387755102,0.15501126194759662
5,1.7142857142857142,0.142279866348805
5,1.7551020408163265,0.13083685434426057
5,1.7959183673469385,0.12053897029883212
5,1.8367346938775508,0.11125830535124002
5,1.8775510204081631,0.1028812135477263
5,1.9183673469387754,0.09530706884745845
5,1.9591836734693877,0.08844698124952154
5,2.0,0.08222254194669135
6,0.0,0.4999999999986119
6,0.04081632653061224,0.5003161064666947
6,0.08163265306122448,0.50130908315194
6,0.12244897959183673,0.5031115322016652
6,0.16326530612244897,0.5059398404465449
6,0.2040816326530612,0.5100870341467779
6,0.24489795918367346,0.5159121845469746
6,0.2857142857142857,0.5238254412960985
6,0.32653061224489793,0.5342670963463496
6,0.36734693877551017,0.5476782298458253
6,0.4081632653061224,0.5644596149452998
6,0.44897959183673464,0.5849150120463259
6,0.4897959183673469,0.6091754250441344
6,0.5306122448979591,0.6371033430471635
6,0.5714285714285714,0.6681817711946061
6,0.6122448979591836,0.7014030158967857
6,0.6530612244897959,0.7351862862971645
6,0.6938775510204082,0.767367322393988
6,0.7346938775510203,0.7953086090948325
6,0.7755102040816326,0.8161631107452649
6,0.8163265306122448,0.8272798672466424
6,0.8571428571428571,0.8266745178454848
6,0.8979591836734693,0.8134326598465692
6,0.9387755102040816,0.787909025446288
6,0.9795918367346939,0.7516486889464654
6,1.0,0.73022356574325
6,1.0204081632653061,0.7070606217971818
6,1.0612244897959182,0.6569609042451889
6,1.1020408163265305,0.6041278841478039
6,1.1428571428571428,0.5509738259432115
6,1.183673469387755,0.4993717745450136
6,1.2244897959183672,0.45062037544434497
6,1.2653061224489794,0.40550143395058047
6,1.3061224489795917,0.3643826999997766
6,1.346938775510204,0.3273300571960608
6,1.3877551020408163,0.29420818584509506
6,1.4285714285714284,0.26476090924480744
6,1.4693877551020407,0.2386701204488602
6,1.510204081632653,0.21559604414936628
6,1.5510204081632653,0.19520289564628274
6,1.5918367346938773,0.17717392680078273
6,1.6326530612244896,0.16121919870109988
6,1.673469387755102,0.147078620848098
6,1.7142857142857142,0.1345220806516847
6,1.7551020408163265,0.12334790319620498
6,1.7959183673469385,0.11338045919832114
6,1.8367346938775508,0.10446742889567547
6,1.8775510204081631,0.0964770330007866
6,1.9183673469387754,0.08929540060095618
6,1.9591836734693877,0.08282416175066229
6,2.0,0.07697829944535801
7,0.0,0.5000000000048574
7,0.04081632653061224,0.5003128486466394
7,0.08163265306122448,0.5012595926166593
7,0.12244897959183673,0.5028748340419832
7,0.16326530612244897,0.5052369059914615
7,0.2040816326530612,0.5084839752972353
7,0.24489795918367346,0.5128276201965253
7,0.2857142857142857,0.518562705296366
7,0.32653061224489793,0.526071995445738
7,0.36734693877551017,0.535823242846887
7,0.4081632653061224,0.5483552979474052
7,0.44897959183673464,0.5642480357466956
7,0.4897959183673469,0.5840686729475281
7,0.5306122448979591,0.6082849679444176
7,0.5714285714285714,0.6371354353953866
7,0.6122448979591836,0.6704511296957081
7,0.6530612244897959,0.7074374500463394
7,0.6938775510204082,0.7464524045465107
7,0.7346938775510203,0.7848591278451708
7,0.7755102040816326,0.8190699239936836
7,0.8163265306122448,0.8449003608940346
7,0.8571428571428571,0.8582704923931045
7,0.8979591836734693,0.8561191170430285
7,0.9387755102040816,0.8372175097471454
7,0.9795918367346939,0.8025287547455844
7,1.0,0.7801101912456828
7,1.0204081632653061,0.7549401092938282
7,1.0612244897959182,0.6984989005930123
7,1.1020408163265305,0.6374925925991962
7,1.1428571428571428,0.5757045369498869
7,1.183673469387755,0.5160084206944971
7,1.2244897959183672,0.460284545947025
7,1.2653061224489794,0.40954519070222445
7,1.3061224489795917,0.3641480015946233
7,1.346938775510204,0.324013109496244
7,1.3877551020408163,0.28880232664596034
7,1.4285714285714284,0.25804919609848354
7,1.4693877551020407,0.2312445508508126
7,1.510204081632653,0.20788787050004898
7,1.5510204081632653,0.18751489169620938
7,1.5918367346938773,0.1697099536002151
7,1.6326530612244896,0.15410918864821113
7,1.673469387755102,0.14039864830081186
7,1.7142857142857142,0.12830992759864976
7,1.7551020408163265,0.11761482164785561
7,1.7959183673469385,0.10811987694521408
7,1.8367346938775508,0.09966128149897714
7,1.8775510204081631,0.09210029094870069
7,1.9183673469387754,0.08531925189625039
7,1.9591836734693877,0.07921820679938357
7,2.0,0.07371202754798416
8,0.0,0.5000000000054644
8,0.04081632653061224,0.500312702276744
8,0.08163265306122448,0.5012551407867823
8,0.12244897959183673,0.5028428580815623
8,0.16326530612244897,0.5051101054817868
8,0.2040816326530612,0.5081218533467565
8,0.24489795918367346,0.5119895587970867
8,0.2857142857142857,0.5168895736464839
8,0.32653061224489793,0.5230826140463922
8,0.36734693877551017,0.530932048495988
8,0.4081632653061224,0.5409177023955138
8,0.44897959183673464,0.5536401106959
8,0.4897959183673469,0.5698072732447798
8,0.5306122448979591,0.5901916134965128
8,0.5714285714285714,0.6155391666472141
8,0.6122448979591836,0.6464077367442763
8,0.6530612244897959,0.6829110192934865
8,0.6938775510204082,0.7243622790955869
8,0.7346938775510203,0.768860053596513
8,0.7755102040816326,0.812950122242254
8,0.8163265306122448,0.8516091700966064
8,0.8571428571428571,0.8788330710438765
8,0.8979591836734693,0.8889336467973792
8,0.9387755102040816,0.8782126321436243
8,0.9795918367346939,0.8462518831964321
8,1.0,0.8231436031959558
8,1.0204081632653061,0.7960910321961361
8,1.0612244897959182,0.7331851544952457
8,1.1020408163265305,0.6637503047980201
8,1.1428571428571428,0.5933105156469265
8,1.183673469387755,0.5259125328970179
8,1.2244897959183672,0.46400103929340686
8,1.2653061224489794,0.40869309129453013
8,1.3061224489795917,0.36018349589869675
8,1.346938775510204,0.31811689409702343
8,1.3877551020408163,0.2818642337458064
8,1.4285714285714284,0.2507016023983962
8,1.4693877551020407,0.22391304039657137
8,1.510204081632653,0.20084215114770085
8,1.5510204081632653,0.18091255959854777
8,1.5918367346938773,0.1636310566033688
8,1.6326530612244896,0.14858209295045915
8,1.673469387755102,0.13541867265232202
8,1.7142857142857142,0.12385237065289842
8,1.7551020408163265,0.11364383469750707
8,1.7959183673469385,0.10459435060215273
8,1.8367346938775508,0.09653863715034555
8,1.8775510204081631,0.08933882970016163
8,1.9183673469387754,0.08287952860065556
8,1.9591836734693877,0.07706375820209528
8,2.0,0.07180968145068108
9,0.0,0.5000000000141379
9,0.04081632653061224,0.5003126957717045
9,0.08163265306122448,0.5012547466118119
9,0.12244897959183673,0.5028386074365874
9,0.16326530612244897,0.5050876076365336
9,0.2040816326530612,0.5080414399465129
9,0.24489795918367346,0.5117658952469075
9,0.2857142857142857,0.5163676293961672
9,0.32653061224489793,0.5220142276462166
9,0.36734693877551017,0.5289590930955587
9,0.4081632653061224,0.5375695855964512
9,0.44897959183673464,0.5483551258975309
9,0.4897959183673469,0.5619891319465873
9,0.5306122448979591,0.5793138532457016
9,0.5714285714285714,0.6013092947942409
9,0.6122448979591836,0.6289956810471158
9,0.6530612244897959,0.6632248219935315
9,0.6938775510204082,0.7043077222472149
9,0.7346938775510203,0.7514467697956227
9,0.7755102040816326,0.8020323888444285
9,0.8163265306122448,0.8510638023928352
9,0.8571428571428571,0.8912103815925011
9,0.8979591836734693,0.914085094543944
9,0.9387755102040816,0.9127688464945093
9,0.9795918367346939,0.8845440575941727
9,1.0,0.8609967002469958
9,1.0204081632653061,0.8321368222486855
9,1.0612244897959182,0.7625733107480273
9,1.1020408163265305,0.6844744861466813
9,1.1428571428571428,0.6054879200428099
9,1.183673469387755,0.5309468799473327
9,1.2244897959183672,0.4637584910008468
9,1.2653061224489794,0.4049588244932183
9,1.3061224489795917,0.3544096408990657
9,1.346938775510204,0.31136693435036855
9,1.3877551020408163,0.2748560821978809
9,1.4285714285714284,0.24388407134763412
9,1.4693877551020407,0.21754204574810512
9,1.510204081632653,0.1950435125506734
9,1.5510204081632653,0.17572888740154174
9,1.5918367346938773,0.1590546435992895
9,1.6326530612244896,0.1445769702003684
9,1.673469387755102,0.13193484314968526
9,1.7142857142857142,0.12083465974953242
9,1.7551020408163265,0.1110371472982594
9,1.7959183673469385,0.10234660509577784
9,1.8367346938775508,0.09460222760098366
9,1.8775510204081631,0.08767118979622643
9,1.9183673469387754,0.08144316654914377
9,1.9591836734693877,0.0758259944494994
9,2.0,0.07074224090362354
10,0.0,0.5000000000073834
10,0.04081632653061224,0.5003126954768015
10,0.08163265306122448,0.5012547120967128
10,0.12244897959183673,0.5028380488868532
10,0.16326530612244897,0.5050836628815942
10,0.2040816326530612,0.5080237990966211
10,0.24489795918367346,0.5117069496471177
10,0.2857142857142857,0.5162069297467475
10,0.32653061224489793,0.5216376627461238
10,0.36734693877551017,0.5281750988454884
10,0.4081632653061224,0.5360871151958565
10,0.44897959183673464,0.5457710335463378
10,0.4897959183673469,0.5577960991950499
10,0.5306122448979591,0.5729440062458782
10,0.5714285714285714,0.5922327354956962
10,0.6122448979591836,0.6168950646965985
10,0.6530612244897959,0.6482604507958841
10,0.6938775510204082,0.6874585338972266
10,0.7346938775510203,0.7348400492942097
10,0.7755102040816326,0.7890484598958514
10,0.8163265306122448,0.8458765097446682
10,0.8571428571428571,0.8974937981461918
10,0.8979591836734693,0.933139106095708
10,0.9387755102040816,0.9421583318951937
10,0.9795918367346939,0.9185636840431718
10,1.0,0.8947920800913778
10,1.0204081632653061,0.8641670448449331
10,1.0612244897959182,0.7877155190409455
10,1.1020408163265305,0.7007671356982935
10,1.1428571428571428,0.6134700631947654
10,1.183673469387755,0.5324784243941427
10,1.2244897959183672,0.460977975849408
10,1.2653061224489794,0.39970283179662386
10,1.3061224489795917,0.3480236568464372
10,1.346938775510204,0.30473137774622777
10,1.3877551020408163,0.2684909439481139
10,1.4285714285714284,0.23806002064485382
10,1.4693877551020407,0.21237064814910372
10,1.510204081632653,0.19054179649522013
10,1.5510204081632653,0.171862128799367
10,1.5918367346938773,0.1557631604965702
10,1.6326530612244896,0.1417920718995306
10,1.673469387755102,0.12958780575193543
10,1.7142857142857142,0.11886137780059272
10,1.7551020408163265,0.10938021535106765
10,1.7959183673469385,0.1009559186020462
10,1.8367346938775508,0.09343478864992501
10,1.8775510204081631,0.08669051804687074
10,1.9183673469387754,0.08061855020172125
10,1.9591836734693877,0.07513171389978608
10,2.0,0.07015683004494956
11,0.0,0.5000000000017835
11,0.04081632653061224,0.5003126954967507
11,0.08163265306122448,0.5012547091018862
11,0.12244897959183673,0.5028379761065298
11,0.16326530612244897,0.5050829773813266
11,0.2040816326530612,0.5080199641469022
11,0.24489795918367346,0.5116915594968525
11,0.2857142857142857,0.516157929545629
11,0.32653061224489793,0.5215062750467933
11,0.36734693877551017,0.5278668857460036
11,0.4081632653061224,0.5354382680975883
11,0.44897959183673464,0.5445236383453255
11,0.4897959183673469,0.5555799371967058
11,0.5306122448979591,0.5692776280476384
11,0.5714285714285714,0.5865632297447507
11,0.6122448979591836,0.6087036216477861
11,0.6530612244897959,0.6372661911960171
11,0.6938775510204082,0.6739452967957895
11,0.7346938775510203,0.7200840925961082
11,0.7755102040816326,0.7756985561939964
11,0.8163265306122448,0.8379190338942473
11,0.8571428571428571,0.8992759174982696
11,0.8979591836734693,0.9472694370953443
11,0.9387755102040816,0.9672913159445209
11,0.9795918367346939,0.9491273536936788
11,1.0,0.9253209069965295
11,1.0204081632653061,0.8929497486428805
11,1.0612244897959182,0.8093624796426103
11,1.1020408163265305,0.7134452179433538
11,1.1428571428571428,0.6181977096468306
11,1.183673469387755,0.5315376809443423
11,1.2244897959183672,0.4566785711005497
11,1.2653061224489794,0.39382546685193376
11,1.3061224489795917,0.3417347375444896
11,1.346938775510204,0.29870016384574144
11,1.3877551020408163,0.2630465386493339
11,1.4285714285714284,0.23332279380075338
11,1.4693877551020407,0.2083442689524102
11,1.510204081632653,0.18717151139979243
11,1.5510204081632653,0.16906909459546687
11,1.5918367346938773,0.15346335849774567
11,1.6326530612244896,0.1399059011965847
11,1.673469387755102,0.12804430414763915
11,1.7142857142857142,0.11759950774770775
11,1.7551020408163265,0.10834863849935668
11,1.7959183673469385,0.1001120788040147
11,1.8367346938775508,0.09274374504980891
11,1.8775510204081631,0.08612376010074452
11,1.9183673469387754,0.08015290635046916
11,1.9591836734693877,0.0747483945513038
11,2.0,0.06984061615099334
12,0.0,0.5000000000029654
12,0.04081632653061224,0.5003126954967507
12,0.08163265306122448,0.5012547088517391
12,0.12244897959183673,0.5028379667164716
12,0.16326530612244897,0.5050828590169805
12,0.2040816326530612,0.5080191363465739
12,0.24489795918367346,0.5116875702969099
12,0.2857142857142857,0.5161430995459008
12,0.32653061224489793,0.5214607855457387
12,0.36734693877551017,0.5277466945959163
12,0.4081632653061224,0.5351567138968029
12,0.44897959183673464,0.5439270883956131
12,0.4897959183673469,0.5544207443966315
12,0.5306122448979591,0.5671924734458912
12,0.5714285714285714,0.5830722280459437
12,0.6122448979591836,0.6032558790463497
12,0.6530612244897959,0.6293702074458964
12,0.6938775510204082,0.6634318699473121
12,0.7346938775510203,0.7075341938953816
12,0.7755102040816326,0.762977353544467
12,0.8163265306122448,0.8285157572952685
12,0.8571428571428571,0.8977916068960726
12,0.8979591836734693,0.9573929817922606
12,0.9387755102040816,0.9888469778942144
12,0.9795918367346939,0.976833011988849
12,1.0,0.953162326743779
12,1.0204081632653061,0.9190473212456772
12,1.0612244897959182,0.8280724537402958
12,1.1020408163265305,0.7231412481442466
12,1.1428571428571428,0.620410328196307
12,1.183673469387755,0.5289086897473971
12,1.2244897959183672,0.45158214074507186
12,1.2653061224489794,0.3879001010983608
12,1.3061224489795917,0.33592844989940057
12,1.346938775510204,0.29347316600011136
12,1.3877551020408163,0.2585637774981933
12,1.4285714285714284,0.22959054899867629
12,1.4693877551020407,0.20529434284631676
12,1.510204081632653,0.1847084716498749
12,1.5510204081632653,0.1670946096477155
12,1.5918367346938773,0.15188740424732367
12,1.6326530612244896,0.13865089795082258
12,1.673469387755102,0.1270456978999527
12,1.7142857142857142,0.11680472904930324
12,1.7551020408163265,0.10771545679784598
12,1.7959183673469385,0.09960686119737909
12,1.8367346938775508,0.09233984959939337
12,1.8775510204081631,0.0858001492459667
12,1.9183673469387754,0.07989299174951787
12,1.9591836734693877,0.07453910165162743
12,2.0,0.06967163634862149
13,0.0,0.5000000000063899
13,0.04081632653061224,0.5003126954917201
13,0.08163265306122448,0.5012547087965749
13,0.12244897959183673,0.5028379655066755
13,0.16326530612244897,0.505082838731818
13,0.2040816326530612,0.5080189586470522
13,0.24489795918367346,0.5116865422463486
13,0.2857142857142857,0.5161386377968751
13,0.32653061224489793,0.5214451320464087
13,0.36734693877551017,0.5277001214963729
13,0.4081632653061224,0.5350353518957994
13,0.44897959183673464,0.5436438227471775
13,0.4897959183673469,0.5538191195466968
13,0.5306122448979591,0.5660169714973406
13,0.5714285714285714,0.5809446314470579
13,0.6122448979591836,0.5996779394462208
13,0.6530612244897959,0.6237887080443806
13,0.6938775510204082,0.6554221352440909
13,0.7346938775510203,0.6971695866452144
13,0.7755102040816326,0.7514090317468259
13,0.8163265306122448,0.8185815326940623
13,0.8571428571428571,0.8940039001450736
13,0.8979591836734693,0.9642474209418219
13,0.9387755102040816,1.007349832342692
13,0.9795918367346939,1.0021320215925906
13,1.0,0.9787533278451661
13,1.0204081632653061,0.9428842705932319
13,1.0612244897959182,0.8442749213466639
13,1.1020408163265305,0.7303613098982201
13,1.1428571428571428,0.6206991993455284
13,1.183673469387755,0.5251865754972729
13,1.2244897959183672,0.4461880409504983
13,1.2653061224489794,0.3822707213471602
13,1.3061224489795917,0.3307828734511721
13,1.346938775510204,0.2890842777972737
13,1.3877551020408163,0.2549672359503047
13,1.4285714285714284,0.2267139720997926
13,1.4693877551020407,0.20302768089930587
13,1.510204081632653,0.18293849919794938
13,1.5510204081632653,0.16571967419889658
13,1.5918367346938773,0.15082214159701793
13,1.6326530612244896,0.13782626280177315
13,1.673469387755102,0.12640708514838794
13,1.7142857142857142,0.11630954440046545
13,1.7551020408163265,0.10733075679821476
13,1.7959183673469385,0.09930729299935549
13,1.8367346938775508,0.09210595249770803
13,1.8775510204081631,0.08561699924524689
13,1.9183673469387754,0.07974914304990023
13,1.9591836734693877,0.07442576609957377
13,2.0,0.0695820566494081
14,0.0,0.5000000000051443
14,0.04081632653061224,0.5003126954667401
14,0.08163265306122448,0.5012547088118404
14,0.12244897959183673,0.5028379867216497
14,0.16326530612244897,0.5050828352512688
14,0.2040816326530612,0.5080189207461198
14,0.24489795918367346,0.5116862784462557
14,0.2857142857142857,0.5161373017961206
14,0.32653061224489793,0.5214397720464649
14,0.36734693877551017,0.5276821671472546
14,0.4081632653061224,0.5349833185459487
14,0.44897959183673464,0.5435100741460951
14,0.4897959183673469,0.5535087652960667
14,0.5306122448979591,0.5653587210959364
14,0.5714285714285714,0.579657910794817
14,0.6122448979591836,0.5973495812455489
14,0.6530612244897959,0.6198884522954831
14,0.6938775510204082,0.64941111454627
14,0.7346938775510203,0.6887856989944825
14,0.7755102040816326,0.7412151949444403
14,0.8163265306122448,0.8087263727449033
14,0.8571428571428571,0.8886619339951232
14,0.8979591836734693,0.9684384656475202
14,0.9387755102040816,1.0232167638945657
14,0.9795918367346939,1.0253737013898305
14,1.0,1.002431922296859
14,1.0204081632653061,0.9647891174905465
14,1.0612244897959182,0.8583098057956376
14,1.1020408163265305,0.7355203477451109
14,1.1428571428571428,0.6195408822921513
14,1.183673469387755,0.5208184605941821
14,1.2244897959183672,0.4408298531959329
14,1.2653061224489794,0.3771243028447276
14,1.3061224489795917,0.32634904129977194
14,1.346938775510204,0.28548021604825663
14,1.3877551020408163,0.2521344732980959
14,1.4285714285714284,0.2245315372003399
14,1.4693877551020407,0.20136610559974485
14,1.510204081632653,0.18168197344784245
14,1.5510204081632653,0.1647726767517762
14,1.5918367346938773,0.1501092439505516
14,1.6326530612244896,0.13728938785172437
14,1.673469387755102,0.12600218304765373
14,1.7142857142857142,0.11600350269737657
14,1.7551020408163265,0.10709880784927965
14,1.7959183673469385,0.09913095679816025
14,1.8367346938775508,0.09197144764600795
14,1.8775510204081631,0.08551404300171694
14,1.9183673469387754,0.0796700497457724
14,1.9591836734693877,0.07436478264795231
14,2.0,0.06953486215109904
15,0.0,0.5000000000057975
15,0.04081632653061224,0.5003126955068121
15,0.08163265306122448,0.5012547087917176
15,0.12244897959183673,0.5028379678815119
15,0.16326530612244897,0.5050828346864429
15,0.2040816326530612,0.5080189125970828
15,0.24489795918367346,0.5116862110966576
15,0.2857142857142857,0.5161369033967516
15,0.32653061224489793,0.5214379443473617
15,0.36734693877551017,0.5276752746467953
15,0.4081632653061224,0.5349611071965225
15,0.44897959183673464,0.5434472116961278
15,0.4897959183673469,0.553349446096568
15,0.5306122448979591,0.5649920727953296
15,0.5714285714285714,0.5788843701438441
15,0.6122448979591836,0.5958449774956343
15,0.6530612244897959,0.6171864373975634
15,0.6938775510204082,0.6449501443475051
15,0.7346938775510203,0.6821064882933381
15,0.7755102040816326,0.7324319114967205
15,0.8163265306122448,0.7993366846456943
15,0.8571428571428571,0.882343537744516
15,0.8979591836734693,0.9704701228399875
15,0.9387755102040816,1.0367872471926745
15,0.9795918367346939,1.0468340894451953
15,1.0,1.0244650318446733
15,1.0204081632653061,0.9850214543907083
15,1.0612244897959182,0.8704527178936146
15,1.1020408163265305,0.7389646267459854
15,1.1428571428571428,0.6173200177443464
15,1.183673469387755,0.5161347883497251
15,1.2244897959183672,0.4357194280962028
15,1.2653061224489794,0.37254378774975916
15,1.3061224489795917,0.32260496184776816
15,1.346938775510204,0.28256838449462207
15,1.3877551020408163,0.2499334011457912
15,1.4285714285714284,0.2228949301005087
15,1.4693877551020407,0.20016046204809224
15,1.510204081632653,0.1807980309009118
15,1.5510204081632653,0.16412577555250554
15,1.5918367346938773,0.14963574885186962
15,1.6326530612244896,0.13694230074822392
15,1.673469387755102,0.1257471457952275
15,1.7142857142857142,0.1158155332518136
15,1.7551020408163265,0.10695978684901336
15,1.7959183673469385,0.09902774959981782
15,1.8367346938775508,0.09189452385089697
15,1.8775510204081631,0.08545647419643891
15,1.9183673469387754,0.07962678619747325
15,1.9591836734693877,0.07433213524650359
15,2.0,0.06951012170252051
16,0.0,0.5000000000052764
16,0.04081632653061224,0.5003126955116693
16,0.08163265306122448,0.5012547087969218
16,0.12244897959183673,0.5028379656065955
16,0.16326530612244897,0.5050828567514316
16,0.2040816326530612,0.5080189108463998
16,0.24489795918367346,0.5116861939471813
16,0.2857142857142857,0.5161367850469771
16,0.32653061224489793,0.5214373231956205
16,0.36734693877551017,0.5276726384458156
16,0.4081632653061224,0.5349516605461162
16,0.44897959183673464,0.5434177792465948
16,0.4897959183673469,0.553267988944434
16,0.5306122448979591,0.5647887292977353
16,0.5714285714285714,0.578421557297467
16,0.6122448979591836,0.5948780240477732
16,0.6530612244897959,0.6153269483959102
16,0.6938775510204082,0.6416675240441689
16,0.7346938775510203,0.6768460807976618
16,0.7755102040816326,0.7249888476953648
16,0.8163265306122448,0.7906381846948636
16,0.8571428571428571,0.8754885606447148
16,0.8979591836734693,0.9707650768900585
16,0.9387755102040816,1.0483434626937949
16,0.9795918367346939,1.0667352220924469
16,1.0,1.045067178189011
16,1.0204081632653061,1.0037900714399992
16,1.0612244897959182,0.8809317760924993
16,1.1020408163265305,0.7409866417958129
16,1.1428571428571428,0.6143460382983245
16,1.183673469387755,0.5113743111983898
16,1.2244897959183672,0.4309810198471285
16,1.2653061224489794,0.3685460031963853
16,1.3061224489795917,0.31949063409654727
16,1.346938775510204,0.2802444398023977
16,1.3877551020408163,0.2482406451992771
16,1.4285714285714284,0.22167845804964773
16,1.4693877551020407,0.19929243424845924
16,1.510204081632653,0.18018052600370016
16,1.5510204081632653,0.1636866784993464
16,1.5918367346938773,0.14932310649542355
16,1.6326530612244896,0.13671914534851087
16,1.673469387755102,0.12558733790053336
16,1.7142857142857142,0.11570065354606615
16,1.7551020408163265,0.10687685935081219
16,1.7959183673469385,0.09896762060359167
16,1.8367346938775508,0.09185072640189641
16,1.8775510204081631,0.08542442350100812
16,1.9183673469387754,0.0796032239009151
16,1.9591836734693877,0.07431472884795896
16,2.0,0.06949720400227778
17,0.0,0.5000000000048224
